cell_type,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
T cells,p7t2:bcHFRY,tumor,tT2,1804,6.48558758314856,-3.32558776802395,7.83177157549733
T cells,p6t1:bcHJUU,tumor,tT2,1086,9.76058931860037,-2.7272544092593,8.45689841418141
T cells,p4t1:bcDQWF,tumor,tT2,1881,7.01754385964912,-3.06238033241604,9.08110877184743
T cells,p4b1:bcGZPP,healthy,bCD4T1,1936,5.11363636363636,-1.32172443336819,8.47424861101979
T cells,p1b2:bcHTGQ,healthy,bCD4T1,3376,4.59123222748815,-3.27422429985378,9.31602641253346
T cells,p3t2:bcFUMJ,tumor,tT2,1741,8.44342331993108,-2.92291118568752,7.50801821856374
T cells,p6t1:bcFWIQ,tumor,tT2,1185,8.27004219409283,-3.2575483507571,8.05663558153981
T cells,p1b3:bcHGHE,healthy,bCD4T2,1274,3.2182103610675,-2.98040916389797,9.41249056963796
T cells,p6t2:bcDQIZ,tumor,tT2,1066,8.06754221388368,-3.26888324684475,8.24282237200612
T cells,p1b3:bcGRXM,healthy,bCD4T1,2049,5.02684236212787,-3.01198722786281,9.82687255053395
T cells,p6b1:bcFXZK,healthy,bCD4T2,2995,9.54924874791319,-3.19624473518703,9.37849208025807
T cells,p4t1:bcHRXR,tumor,tT2,1013,7.89733464955577,-3.10168840355251,8.45713397173757
T cells,p1t2:bcDRJR,tumor,tT1,1794,6.02006688963211,-1.76667310661648,7.76018496661061
T cells,p1t1:bcCPIY,tumor,tT7,1714,8.69311551925321,-1.32130410141323,7.72277804522389
T cells,p6t2:bcFYIB,tumor,tT5,1145,7.59825327510917,-2.67981483406399,7.60653563647145
T cells,p1t3:bcFLTR,tumor,tT1,2379,5.67465321563682,-1.82260872787807,7.73026915697927
T cells,p1t4:bcHYEM,tumor,tT2,1629,6.07734806629834,-3.20342351860378,7.67445250658864
T cells,p3t1:bcIAZZ,tumor,tT2,2319,9.05562742561449,-3.3607354349551,7.65589495806569
T cells,p4t2:bcHFYS,tumor,tT3,1658,6.39324487334138,-2.7459516710696,8.45742770342702
T cells,p4t3:bcBOKD,tumor,tT3,1499,5.80386924616411,-1.79700996345852,8.02452250628346
T cells,p4t3:bcCCMZ,tumor,tT2,1312,5.64024390243903,-2.40043355888698,7.79641123919362
T cells,p5t2:bcHEEJ,tumor,tT2,1020,4.80392156862745,-2.93500616020534,8.31122275500173
T cells,p1b3:bcHMGY,healthy,bCD4T2,1245,4.41767068273092,-3.34049035972927,9.22131796984548
T cells,p1b2:bcBBGM,healthy,bCD4T2,1796,5.23385300668152,-3.29798414177273,9.29475470690602
T cells,p1b3:bcGDBI,healthy,bCD4T1,2105,4.51306413301663,-3.19188644356106,9.41410132555837
T cells,p3t2:bcBEGW,tumor,tT2,1403,3.70634354953671,-3.24493696159695,8.17639990954274
T cells,p1b3:bcGXLI,healthy,bCD4T2,2435,5.01026694045175,-3.21299316353176,9.26989527850026
T cells,p4t2:bcBWOL,tumor,tT6,1628,4.54545454545455,-1.52936722702358,7.52876921801442
T cells,p1t4:bcDIPL,tumor,tT2,1203,3.74064837905237,-2.43641831344936,8.50359507708425
T cells,p4t1:bcHWOL,tumor,tT1,1189,5.29857022708158,-1.584059018558,7.5897738566863
T cells,p1t1:bcGQVF,tumor,tT1,1413,3.82165605095541,-1.77364494270656,7.90695162920827
T cells,p3b1:bcBHUW,healthy,bCD4T1,2816,8.23863636363636,-3.17990734047268,9.20944758562917
T cells,p4t3:bcBJYL,tumor,tT7,4150,8.74698795180723,-1.66383220619533,8.13085623888845
T cells,p1b2:bcHANJ,healthy,bCD8T2,1360,8.01470588235294,2.87100778155949,8.09189101366872
T cells,p1t1:bcAWWA,tumor,tT2,1275,3.6078431372549,-2.71995498604153,7.89283343462819
T cells,p4t1:bcGKAP,tumor,tT2,1661,6.9837447320891,-3.22903539604519,8.25195189623708
T cells,p7t1:bcHHEN,tumor,tT6,1441,8.60513532269257,-1.77302195495937,7.87031909136647
T cells,p4t1:bcGFMQ,tumor,tT6,1139,5.26777875329236,-1.4179876036105,7.84409018664235
T cells,p6t1:bcIDXY,tumor,tT2,1219,6.15258408531583,-2.82147027916286,8.46434088854665
T cells,p4t3:bcDMWI,tumor,tT3,1307,3.44299923488906,-9.3530073351321,-1.07463023753291
T cells,p3t2:bcEMLZ,tumor,tT3,1542,4.79896238651103,-2.93858005470608,8.19409152178639
T cells,p1b3:bcCCSL,healthy,bCD4T1,2418,9.18114143920596,-2.94978525108669,9.19768592028493
T cells,p1b3:bcFTWM,healthy,bCD8T1,2551,5.52724421795374,1.42626952015783,8.70790358691091
T cells,p6t2:bcDUUB,tumor,tT2,1022,7.53424657534247,-3.2989301866946,7.57664176134938
T cells,p7t2:bcDJIW,tumor,tT2,1200,6.58333333333333,-2.70010711616848,8.32640620379323
T cells,p3t3:bcGRKZ,tumor,tT2,1005,4.5771144278607,-1.57803608841274,7.10914870409841
T cells,p3b1:bcFBCV,healthy,bCD4T2,2424,8.45709570957096,-3.2249727434573,9.52603980212087
T cells,p5t2:bcDKOT,tumor,tT2,1045,6.60287081339713,-3.0562167353091,9.00312491564626
T cells,p3t3:bcFRGM,tumor,tT2,1107,5.96205962059621,-2.92797614998196,9.43407317309255
T cells,p3t2:bcHBBY,tumor,tT2,2103,5.51592962434617,-3.20597698158596,7.8335835566985
T cells,p4t3:bcCDQM,tumor,tT3,4418,7.33363512901766,-1.63475396103237,8.14186164049977
T cells,p1b2:bcGZUA,healthy,bCD4T2,4819,4.04648267275368,-3.22946836418484,9.36718627123708
T cells,p3t2:bcGSFT,tumor,tT2,1049,6.48236415633937,-3.39345552391384,7.81850691943044
T cells,p4t3:bcHUXG,tumor,tT7,2211,5.60832202623247,-1.45813323921535,7.90877028612966
T cells,p4t2:bcGVZP,tumor,tT6,1013,6.31786771964462,-1.70380045837734,7.97176524309987
T cells,p1t1:bcHYTQ,tumor,tT1,1331,4.88354620586026,-1.46644451088283,7.57886191515798
T cells,p6t2:bcFTHK,tumor,tT5,1223,7.93131643499591,-1.4835643953738,7.63110514788503
T cells,p6t2:bcHJUV,tumor,tT7,2178,7.20844811753903,-1.55594994491909,8.07815810351247
T cells,p1t4:bcAKWR,tumor,tT1,1228,7.16612377850163,-2.61470033592556,7.75074454455251
T cells,p3t3:bcGOJE,tumor,tT2,1420,7.1830985915493,-3.37356950706814,7.67402239947194
T cells,p4t3:bcFYZK,tumor,tT2,2307,9.70957954052883,-2.99445678657863,8.18196173815602
T cells,p3t3:bcHCCF,tumor,tT3,1845,6.61246612466125,-2.78396703667019,8.18123694567555
T cells,p1t2:bcASAH,tumor,tT6,1280,5.703125,-1.35517456001613,7.73642607836598
T cells,p6t1:bcDDJQ,tumor,tT2,1830,8.0327868852459,-3.118806857532,8.24182959704274
T cells,p3b1:bcHPFZ,healthy,bCD4T1,3791,9.97098390925877,-2.98750736183498,9.52167197375173
T cells,p4t3:bcGYAS,tumor,tT2,1345,9.96282527881041,-3.28562023109768,8.00339099078054
T cells,p3t2:bcHBQO,tumor,tT2,1299,9.00692840646651,-3.15932990974758,8.1558663478362
T cells,p3b1:bcHENP,healthy,bCD4T1,6609,9.13905280677864,-2.95242359108303,9.88011237292165
T cells,p1b3:bcHWRD,healthy,bCD4T1,3399,7.56104736687261,-2.77775337166164,9.50033255724782
T cells,p4t1:bcEJHD,tumor,tT3,1211,8.42279108175062,-2.67877389854763,8.56529112963552
T cells,p4t3:bcEMZY,tumor,tT6,2999,5.36845615205068,-1.64131309456203,7.5251233211028
T cells,p1b1:bcHDIS,healthy,bCD8T2,2197,6.78197542102868,-2.73039533562038,9.42724105028981
T cells,p5t2:bcFLRT,tumor,tT2,1198,7.84641068447412,-3.16515972084377,8.46223803667897
T cells,p1b3:bcETVS,healthy,bCD8T2,1022,6.16438356164384,-2.99325181907986,9.10693617968434
T cells,p4t1:bcHAVU,tumor,tT2,1300,9.07692307692308,-2.39242793983791,8.60282488970632
T cells,p6t2:bcFTVT,tumor,tT5,1316,5.16717325227964,-2.96511938042019,8.00766822008962
T cells,p1b1:bcCKJQ,healthy,bCD4T2,2233,7.1204657411554,-2.93801691002224,9.37523432879323
T cells,p3t2:bcCWPM,tumor,tT2,1101,7.62942779291553,-3.44598199791286,9.03247710375661
T cells,p1b2:bcGCKW,healthy,bCD4T1,3657,5.11348099535138,-3.20909645027492,9.10568209795827
T cells,p4t1:bcFRMM,tumor,tT2,1603,7.11166562694947,-2.96170570320461,8.14727564959401
T cells,p4t3:bcEXEC,tumor,tT1,1361,6.39235855988244,-2.72990085548733,8.6927840342986
T cells,p1t2:bcASQT,tumor,tT2,1708,5.44496487119438,-3.22065784401272,7.84549304156179
T cells,p3t1:bcHHQB,tumor,tT3,1560,7.11538461538462,-3.08024646705959,9.26134558825368
T cells,p3t2:bcCZTD,tumor,tT2,1608,5.97014925373134,-2.91024877495144,7.47120829729909
T cells,p1b2:bcDXOM,healthy,bCD8T2,3077,4.84237894052649,1.41503882043984,8.57719298510427
T cells,p3t1:bcDBME,tumor,tT2,1682,9.27467300832342,-3.29040910667751,7.67249175219411
T cells,p3t2:bcHHRQ,tumor,tT2,1426,4.20757363253857,-3.14917518562649,8.58037539629811
T cells,p7t2:bcHQBO,tumor,tT1,1429,9.02729181245626,-1.0812730974612,7.13900538592214
T cells,p1b1:bcEXBL,healthy,bCD8T2,2578,6.32273079906905,-2.88368799156521,9.95647879748219
T cells,p4t2:bcIEHM,tumor,tT3,1197,7.93650793650794,-2.19912101692531,8.31024142413014
T cells,p1t2:bcAFJT,tumor,tT1,1165,4.8068669527897,-2.29057313865993,7.81381007342214
T cells,p4t3:bcENTD,tumor,tT2,1585,8.89589905362776,-2.98625757164333,9.31451674609059
T cells,p1b2:bcAOXN,healthy,bCD4T1,1864,6.00858369098712,-2.93491174644802,9.50594874529714
T cells,p7t1:bcHVUT,tumor,tT3,1545,0.517799352750809,-2.24122335380886,8.28369113116139
T cells,p1t1:bcFRKR,tumor,tT2,1038,7.70712909441233,-3.07667161888454,7.81827040819997
T cells,p1b3:bcENTV,healthy,bCD4T1,1568,5.5484693877551,-2.80292036003445,9.42960234789723
T cells,p3t3:bcBQJB,tumor,tT2,1381,6.80666183924692,-3.01912118858669,7.55548068194264
T cells,p5t2:bcIJXG,tumor,tT3,1707,6.15114235500879,-2.98490383095119,8.77407332568044
T cells,p4t2:bcHAVI,tumor,tT3,1606,4.66998754669988,-1.73379113144253,7.73685237078542
T cells,p3t1:bcHMUM,tumor,tT2,1500,5.86666666666667,-3.02589466041897,7.56463881640309
T cells,p1t3:bcDIAO,tumor,tT2,2884,5.72122052704577,-2.07198025650356,7.23891421465749
T cells,p4t1:bcHVLM,tumor,tT1,1506,8.89774236387782,-2.6346407122073,8.28911753802175
T cells,p3t2:bcHYCT,tumor,tT2,1841,5.26887561108094,-2.73103763527248,8.22358771471852
T cells,p1b2:bcEOUE,healthy,bCD4T2,2603,4.99423741836343,-3.07701589531277,9.40899439959401
T cells,p3t3:bcHEGB,tumor,tT2,1877,6.28662759722962,-2.99417211479519,7.94388171343679
T cells,p6t1:bcDRHL,tumor,tT2,1016,6.2992125984252,-3.2284054941592,7.66654559283132
T cells,p4t2:bcEUHT,tumor,tT2,1184,4.98310810810811,-2.77385808891628,9.00919123797292
T cells,p1b3:bcHGDF,healthy,bCD4T2,3465,4.24242424242424,-3.25487901634548,9.29268141894216
T cells,p1b2:bcETDC,healthy,bCD4T2,2321,5.5579491598449,-3.28866865105007,9.43063136248464
T cells,p3t1:bcGYCK,tumor,tT2,2179,6.60853602569986,-3.21545984215114,7.5972144237029
T cells,p1t2:bcDEBU,tumor,tT1,1140,3.94736842105263,-2.12782146400783,7.85300322680348
T cells,p3t3:bcHPNX,tumor,tT2,2054,6.6699123661149,-3.297508735126,7.69378539233083
T cells,p7t1:bcGJGJ,tumor,tT2,1578,9.06210392902408,-3.26395894951198,7.56354876665944
T cells,p4t2:bcHUWZ,tumor,tT3,1144,4.72027972027972,-1.40178276962612,7.797816955136
T cells,p3t2:bcFLRT,tumor,tT3,1429,5.59832050384885,-3.34074642128322,8.97122832445973
T cells,p3t3:bcCWQW,tumor,tT3,3506,8.98459783228751,-1.97227622932766,8.66640349535817
T cells,p3t2:bcFLST,tumor,tT2,1616,5.94059405940594,-3.1572065538821,7.99684306292409
T cells,p6t2:bcACRT,tumor,tT2,1178,5.94227504244482,-2.6041264719424,8.44064208178395
T cells,p1t4:bcICDK,tumor,tT3,1617,4.88559059987631,-2.22939063972805,8.12742682604665
T cells,p1t3:bcHPBE,tumor,tT6,2755,3.37568058076225,-1.24356009430263,7.67645045428151
T cells,p5t2:bcGCJU,tumor,tT3,1129,7.61736049601417,-2.21774961418484,8.25750704913014
T cells,p1b3:bcIAMB,healthy,bCD4T2,4500,4.37777777777778,-3.06182100242947,9.07451792864675
T cells,p1b3:bcCIMV,healthy,bCD8T1,2122,8.8124410933082,1.10211084418919,8.5952498546111
T cells,p4t2:bcFECD,tumor,tT2,1074,5.77281191806332,-2.90155651039455,8.17666121630544
T cells,p6t1:bcBPNW,tumor,tT5,1308,7.03363914373089,-3.00206949180935,8.21002074389333
T cells,p1t2:bcGECR,tumor,tT1,1084,4.33579335793358,-1.65772129959438,8.17161818652028
T cells,p1t4:bcEYHC,tumor,tT1,1051,4.09134157944814,-1.695058602756,7.94902011065358
T cells,p3t2:bcIJME,tumor,tT2,1676,7.63723150357995,-3.24292709297512,7.92083140520925
T cells,p1b2:bcDKJD,healthy,bCD4T2,2453,6.2780269058296,-3.22962381309841,9.49231215624684
T cells,p3t3:bcEOLA,tumor,tT2,1551,7.67246937459704,-3.23590852684353,7.5046908488738
T cells,p4t1:bcEAMK,tumor,tT2,1869,6.26003210272873,-3.08949663109157,8.55170603899831
T cells,p4t2:bcGEYP,tumor,tT2,1107,8.49141824751581,-2.93783332771633,8.30159159808034
T cells,p1b2:bcCJQE,healthy,bCD4T2,3119,6.92529656941327,-3.13484193748806,9.39072867541188
T cells,p4t2:bcFVKU,tumor,tT2,1054,6.64136622390892,-3.24831106132839,8.93494197039479
T cells,p5t2:bcHFEL,tumor,tT2,1419,5.77871740662438,-3.28950025505398,7.88510104327077
T cells,p3t2:bcHALC,tumor,tT7,2123,8.3843617522374,1.59336483114388,7.80108424334401
T cells,p4t1:bcHQPF,tumor,tT6,1039,6.35226179018287,-1.65830137199734,7.64333220629567
T cells,p4t2:bcBFGS,tumor,tT6,1094,6.39853747714808,-3.3045683092532,7.96893569140309
T cells,p4t3:bcFAEL,tumor,tT2,1475,8.40677966101695,-3.02172758049343,8.25907679705495
T cells,p4t2:bcHMTT,tumor,tT6,1335,6.06741573033708,-1.41781880325649,7.73242446093434
T cells,p1b2:bcBKYJ,healthy,bCD4T2,2164,3.88170055452865,-3.0739488787112,9.41789599566335
T cells,p3t3:bcGVRM,tumor,tT2,1639,6.22330689444784,-2.63422443336819,7.51300688891286
T cells,p1b2:bcEEKD,healthy,bCD4T1,2721,5.99044468945241,-3.10568239158962,9.14097663073415
T cells,p1b1:bcIDTV,healthy,bCD8T1,2650,5.13207547169811,1.52541644344095,8.50204249529714
T cells,p4t2:bcGKLG,tumor,tT7,1724,8.87470997679814,-1.41212894386623,7.80556841997975
T cells,p1t4:bcCNMV,tumor,tT2,1512,4.76190476190476,-2.86948825783108,8.57498141436452
T cells,p1t2:bcCXJE,tumor,tT2,1452,4.33884297520661,-2.90462209648464,7.89359637408132
T cells,p3t2:bcIDHG,tumor,tT2,2172,8.19521178637201,-3.17702152199123,8.40528842120046
T cells,p6t2:bcHYDL,tumor,tT3,1506,8.03452855245684,-2.87780286735866,7.50877257494802
T cells,p5t2:bcBPZQ,tumor,tT1,2470,7.57085020242915,-2.01410629219387,7.46895190386647
T cells,p7t1:bcHFDO,tumor,tT3,2077,8.66634569090034,-2.71820356315945,8.12801333575124
T cells,p4t1:bcFVDY,tumor,tT1,1094,7.22120658135283,-2.43645622200344,7.57642336993093
T cells,p5t2:bcFQRI,tumor,tT2,1481,4.9966239027684,-3.3438143915591,7.82212325243825
T cells,p3t3:bcAPHC,tumor,tT2,1234,5.75364667747164,-3.05132438606594,8.46917697100514
T cells,p1b1:bcGHYV,healthy,bCD4T2,4702,5.91237771161208,-3.32989408439968,9.29419394640798
T cells,p1t1:bcEYDN,tumor,tT1,1532,7.11488250652741,-1.03728486961696,7.14943572192067
T cells,p6t1:bcCZGZ,tumor,tT2,1343,9.23306031273269,-3.01207925743435,8.09073802142018
T cells,p1t1:bcDCAV,tumor,tT2,1737,7.25388601036269,-3.28371526665066,7.79880591540212
T cells,p1t2:bcHSZB,tumor,tT1,1565,4.02555910543131,-2.9217820352969,7.65563460497731
T cells,p1b3:bcHCRW,healthy,bCD8T2,3708,6.20280474649407,1.24071128302242,8.73711558489675
T cells,p7t2:bcEBSR,tumor,tT3,1067,5.06091846298032,-1.86794521278713,8.1696602931487
T cells,p4t1:bcICBJ,tumor,tT6,1440,7.15277777777778,-1.74675299591396,7.9346577754485
T cells,p3t1:bcCLVP,tumor,tT2,1049,9.24690181124881,-2.86739828056667,7.68888446001882
T cells,p1b2:bcDKLQ,healthy,bCD4T2,3028,5.21796565389696,-3.22285081810329,9.33146544604176
T cells,p3t2:bcIISD,tumor,tT2,1196,7.60869565217391,-2.17974450058315,7.65338965563649
T cells,p1b2:bcGSDT,healthy,bCD4T2,2673,4.78862701084923,-3.34676935142849,9.32626982836598
T cells,p7t1:bcICPP,tumor,tT4,1728,8.68055555555556,-2.05521633095119,8.25259562640065
T cells,p1t1:bcFMPU,tumor,tT2,1138,7.38137082601054,-3.40794231361721,8.08915969042653
T cells,p1t1:bcDFRM,tumor,tT2,1930,8.49740932642487,-2.73044635719631,7.88142939715261
T cells,p1b3:bcCSVU,healthy,bCD8T2,1908,5.18867924528302,1.40301143758919,8.7601668467986
T cells,p1b3:bcBGJM,healthy,bCD8T2,3481,4.1367423154266,1.63653215401795,8.64626189379567
T cells,p4t3:bcFWBN,tumor,tT4,1428,9.45378151260504,-3.21310617393825,9.17294570116872
T cells,p1t1:bcFOZR,tumor,tT3,1648,4.79368932038835,-2.92321016258572,9.52629920153493
T cells,p3t3:bcGBGI,tumor,tT2,1448,5.38674033149171,-3.45708133644436,8.23066302447194
T cells,p1t1:bcEXLF,tumor,tT3,1549,3.35700451904454,-2.23659755653713,8.64590235857839
T cells,p4t2:bcFSXV,tumor,tT2,1196,6.27090301003345,-2.87643672890041,7.66980334429616
T cells,p4t2:bcDGVY,tumor,tT4,2697,4.67185761957731,-1.82444717354153,8.30747481493825
T cells,p3t1:bcDGBM,tumor,tT2,1878,7.3482428115016,-3.1418748087344,7.88245841174001
T cells,p3t2:bcDADF,tumor,tT2,1675,8.65671641791045,-3.36045171684597,7.9756209483611
T cells,p1t3:bcETGJ,tumor,tT3,2103,2.80551592962435,-2.05647732681606,8.16538878588552
T cells,p1t4:bcESBL,tumor,tT1,1205,8.29875518672199,-1.67546083397243,7.69574805407399
T cells,p3t2:bcHORZ,tumor,tT2,1834,5.23446019629226,-3.02352001137112,7.60960932879323
T cells,p4t2:bcGYKX,tumor,tT2,1183,8.79120879120879,-3.39102556175564,9.12859412340993
T cells,p4t1:bcFLNQ,tumor,tT1,1289,8.61132660977502,-2.44330360359524,7.48135539202565
T cells,p3t1:bcICCG,tumor,tT2,1382,7.74240231548481,-2.99572898811672,8.18848963885182
T cells,p3t2:bcCBKN,tumor,tT2,1519,5.92495062541146,-3.08267738289211,8.12558528094167
T cells,p1b3:bcDQWN,healthy,bCD4T1,4204,5.09039010466223,-2.94582750267361,9.89254828600759
T cells,p6t1:bcGSXT,tumor,tT5,1071,7.84313725490196,-3.01203777260158,7.7541386714446
T cells,p1b2:bcDXXI,healthy,bCD4T2,2904,4.13223140495868,-3.16342880195949,9.43609686999196
T cells,p4t1:bcEQXV,tumor,tT2,1397,8.16034359341446,-2.07341529793117,8.13312598376149
T cells,p1t2:bcEKGP,tumor,tT6,1568,6.12244897959184,-1.34739710754726,7.68534728197927
T cells,p3t2:bcFOTH,tumor,tT2,1189,8.8309503784693,-3.09096290535305,8.42155238299245
T cells,p4t3:bcEFSJ,tumor,tT7,1376,8.06686046511628,-1.39497091240261,7.97162791399831
T cells,p4t3:bcBCWK,tumor,tT1,1188,8.24915824915825,-1.76589347786281,7.84682055621022
T cells,p1t2:bcFKIU,tumor,tT2,1354,6.49926144756278,-3.11327077812527,8.28789015917653
T cells,p4t1:bcGBCK,tumor,tT6,1603,6.30068621334997,-1.60888435310696,7.92114516405934
T cells,p1b1:bcICCN,healthy,bCD4T2,3852,5.39979231568017,-3.20033361381863,9.3278109660613
T cells,p6t1:bcAUSB,tumor,tT2,1246,7.38362760834671,-3.25248004860256,7.84933348803395
T cells,p1t4:bcFPGY,tumor,tT3,1629,4.3585021485574,-2.90864850944851,8.14137908129567
T cells,p1b3:bcFZLC,healthy,bCD8T1,2769,4.7670639219935,1.46419629090454,8.72378607897634
T cells,p3t3:bcHZCZ,tumor,tT1,1338,7.54857997010463,-2.5234346575198,8.16172381548757
T cells,p5t2:bcEKWJ,tumor,tT3,1046,5.25812619502868,-3.06926395363186,7.92349215655202
T cells,p3t3:bcIDNQ,tumor,tT3,1365,7.98534798534798,-2.08680178589199,7.61355658678884
T cells,p3t3:bcGQZM,tumor,tT2,1587,8.88468809073724,-3.04376699394558,7.89410945086354
T cells,p4t1:bcEXNP,tumor,tT2,1399,7.07648320228735,-2.85889245933864,8.1768681636321
T cells,p6t1:bcHEOG,tumor,tT2,1457,5.83390528483185,-3.22498704857204,7.78210707812184
T cells,p3t2:bcBBUL,tumor,tT2,1552,3.99484536082474,-3.03282024330471,8.02527590899343
T cells,p4t3:bcGTLT,tumor,tT4,1135,6.69603524229075,-3.17767764992092,8.89944716601247
T cells,p1b2:bcBEAX,healthy,bCD8T1,1791,8.59854829704076,1.35693795614865,8.68506308703298
T cells,p6t2:bcFSEQ,tumor,tT2,1134,9.87654320987654,-3.32907678551052,7.84249659685964
T cells,p2b1:bcFWXT,healthy,bCD4T1,1997,5.50826239359039,-2.93618204063747,9.43725558428639
T cells,p1t3:bcAPIB,tumor,tT3,2226,5.21114106019766,-2.26013543075893,8.7176863780486
T cells,p1b3:bcHATC,healthy,bCD4T2,3865,7.14100905562743,-3.30804826683376,9.41144438891286
T cells,p4t2:bcIFYV,tumor,tT2,1018,5.20628683693517,-2.81135990089748,9.44554968981618
T cells,p4t1:bcFRRP,tumor,tT6,1188,5.47138047138047,-1.77698256439541,7.99320098070973
T cells,p4t2:bcGULO,tumor,tT2,1424,6.95224719101124,-3.33576347298,7.68470641283864
T cells,p1b3:bcGDKR,healthy,bCD4T1,1767,3.62195812110922,-3.17318107551906,9.08122512011403
T cells,p5t2:bcFERO,tumor,tT2,1485,3.5016835016835,-3.284409541553,7.56742831377858
T cells,p6t1:bcHSYW,tumor,tT5,1083,8.67959372114497,-1.76410676903103,7.5214030375945
T cells,p1t4:bcEYAW,tumor,tT2,3381,7.66045548654244,-2.88192607826565,7.48714705614919
T cells,p6t1:bcEPKM,tumor,tT2,1148,8.88501742160279,-2.55116750664089,7.92891093401784
T cells,p3t2:bcHZFT,tumor,tT2,2859,7.72997551591466,-3.06483747429226,8.12394400744313
T cells,p1b2:bcCAAE,healthy,bCD4T2,3298,4.00242571255306,-3.28423072761867,9.08180400042409
T cells,p3t2:bcDXBC,tumor,tT2,1490,4.8993288590604,-3.46632577843044,8.34583254961843
T cells,p1t2:bcEPBA,tumor,tT3,1456,5.08241758241758,-1.99246313042019,8.34004565386647
T cells,p1b3:bcCPRM,healthy,bCD4T2,3072,4.13411458333333,-2.87703992790554,9.35280009417409
T cells,p1t4:bcEINA,tumor,tT3,1694,3.60094451003542,-2.36579586929653,7.98600169329518
T cells,p1b1:bcDKGL,healthy,bCD4T2,4045,6.82323856613103,-3.24559976524685,9.38107081560964
T cells,p6t2:bcCGLL,tumor,tT2,1033,8.71248789932236,-2.66077901787136,7.58793994097585
T cells,p1b3:bcFDFP,healthy,bCD4T2,2184,7.28021978021978,-3.19680168098781,9.29494925646657
T cells,p4t1:bcGPUA,tumor,tT2,1502,7.98934753661784,-3.18866397804592,7.85123034624929
T cells,p4t1:bcEWEF,tumor,tT1,1033,8.13165537270087,-1.78398348755215,8.2242838969695
T cells,p6t1:bcBJDT,tumor,tT5,1023,5.3763440860215,-1.86450650162075,8.10930892138356
T cells,p4t1:bcEMDE,tumor,tT2,1102,8.43920145190563,-3.38607408470486,9.23374911455983
T cells,p6t1:bcFVTQ,tumor,tT2,1091,9.34922089825848,-3.19752838081692,7.54918070940846
T cells,p1b1:bcDNOS,healthy,bCD8T1,3075,7.44715447154472,1.39144049220707,8.29781886248464
T cells,p1b3:bcHDDG,healthy,bCD4T2,2377,7.36222128733698,-3.29644300407741,9.35477324633473
T cells,p3t1:bcAZCO,tumor,tT2,2296,5.79268292682927,-2.84459640449856,8.20581122546071
T cells,p1b3:bcGQOH,healthy,bCD4T2,2834,7.41002117148906,-3.11552097267483,9.32299491076344
T cells,p1t2:bcIAVB,tumor,tT1,1474,3.59565807327001,-1.8633206076083,7.89819976000661
T cells,p4t1:bcEPUS,tumor,tT6,1078,7.5139146567718,-2.86520721382473,9.06161948351735
T cells,p7b1:bcHLXQ,healthy,bCD4T1,3686,9.73955507325014,-3.25232984489773,9.21994944720143
T cells,p3t3:bcHRWY,tumor,tT3,1292,7.5077399380805,-2.07957126564358,8.05521460680837
